rate_date,currency,rate_year,rate_month,buying_rate
2014-03-11,POUNDS STERLING,2014,March,257.3647
2014-03-12,POUNDS STERLING,2014,March,256.7601
2014-03-13,POUNDS STERLING,2014,March,258.6015
2014-03-14,POUNDS STERLING,2014,March,256.9612
2014-03-17,POUNDS STERLING,2014,March,257.085
2014-03-18,POUNDS STERLING,2014,March,257.2398
2014-03-19,POUNDS STERLING,2014,March,257.5183
2014-03-20,POUNDS STERLING,2014,March,255.5376
2014-03-21,POUNDS STERLING,2014,March,255.3829
2014-03-24,POUNDS STERLING,2014,March,255.1663
2014-03-25,POUNDS STERLING,2014,March,255.4912
2014-03-26,POUNDS STERLING,2014,March,256.0173
2014-03-27,POUNDS STERLING,2014,March,257.3945
2014-03-28,POUNDS STERLING,2014,March,257.2707
2014-03-31,POUNDS STERLING,2014,March,257.673
2014-04-01,POUNDS STERLING,2014,April,257.2088
2014-04-02,POUNDS STERLING,2014,April,257.7659
2014-04-03,POUNDS STERLING,2014,April,256.9458
2014-04-04,POUNDS STERLING,2014,April,256.3578
2014-04-07,POUNDS STERLING,2014,April,256.7601
2014-04-08,POUNDS STERLING,2014,April,258.6634
2014-04-09,POUNDS STERLING,2014,April,259.1431
2014-04-10,POUNDS STERLING,2014,April,259.5299
2014-04-11,POUNDS STERLING,2014,April,258.8955
2014-04-14,POUNDS STERLING,2014,April,258.5693
2014-04-15,POUNDS STERLING,2014,April,258.6621
2014-04-16,POUNDS STERLING,2014,April,259.8536
2014-04-17,POUNDS STERLING,2014,April,260.1166
2014-04-22,POUNDS STERLING,2014,April,260.3487
2014-04-23,POUNDS STERLING,2014,April,259.8381
2014-04-24,POUNDS STERLING,2014,April,259.8845
2014-04-25,POUNDS STERLING,2014,April,260.1166
2014-04-28,POUNDS STERLING,2014,April,260.6427
2014-04-29,POUNDS STERLING,2014,April,260.2249
2014-04-30,POUNDS STERLING,2014,April,260.3796
2014-05-02,POUNDS STERLING,2014,May,261.014
2014-05-05,POUNDS STERLING,2014,May,260.8903
2014-05-06,POUNDS STERLING,2014,May,262.747
2014-05-07,POUNDS STERLING,2014,May,262.6387
2014-05-08,POUNDS STERLING,2014,May,262.1281
2014-05-09,POUNDS STERLING,2014,May,260.9986
2014-05-12,POUNDS STERLING,2014,May,261.3235
2014-05-13,POUNDS STERLING,2014,May,260.5808
2014-05-14,POUNDS STERLING,2014,May,259.6369
2014-05-15,POUNDS STERLING,2014,May,259.2811
2014-05-16,POUNDS STERLING,2014,May,260.0702
2014-05-19,POUNDS STERLING,2014,May,260.5498
2014-05-20,POUNDS STERLING,2014,May,260.3951
2014-05-21,POUNDS STERLING,2014,May,261.4009
2014-05-22,POUNDS STERLING,2014,May,261.0605
2014-05-23,POUNDS STERLING,2014,May,260.5808
2014-05-26,POUNDS STERLING,2014,May,260.6272
2014-05-27,POUNDS STERLING,2014,May,260.2559
2014-05-28,POUNDS STERLING,2014,May,259.2037
2014-05-30,POUNDS STERLING,2014,May,259.04900000000004
2014-06-02,POUNDS STERLING,2014,June,259.0954
2014-06-03,POUNDS STERLING,2014,June,259.312
2014-06-04,POUNDS STERLING,2014,June,259.3739
2014-06-05,POUNDS STERLING,2014,June,259.1882
2014-06-06,POUNDS STERLING,2014,June,260.4261
2014-06-09,POUNDS STERLING,2014,June,259.9619
2014-06-10,POUNDS STERLING,2014,June,259.606
2014-06-11,POUNDS STERLING,2014,June,259.6988
2014-06-12,POUNDS STERLING,2014,June,260.3023
2014-06-13,POUNDS STERLING,2014,June,262.5304
2014-06-16,POUNDS STERLING,2014,June,262.5923
2014-06-17,POUNDS STERLING,2014,June,262.747
2014-06-18,POUNDS STERLING,2014,June,262.1436
2014-06-19,POUNDS STERLING,2014,June,263.5207
2014-06-20,POUNDS STERLING,2014,June,263.6599
2014-06-23,POUNDS STERLING,2014,June,263.2731
2014-06-24,POUNDS STERLING,2014,June,262.9172
2014-06-25,POUNDS STERLING,2014,June,262.6851
2014-06-26,POUNDS STERLING,2014,June,263.5052
2014-06-27,POUNDS STERLING,2014,June,263.3195
2014-06-30,POUNDS STERLING,2014,June,263.7063
2014-07-01,POUNDS STERLING,2014,July,265.362
2014-07-02,POUNDS STERLING,2014,July,265.6095
2014-07-03,POUNDS STERLING,2014,July,265.1144
2014-07-04,POUNDS STERLING,2014,July,265.362
2014-07-07,POUNDS STERLING,2014,July,264.8978
2014-07-08,POUNDS STERLING,2014,July,264.9287
2014-07-09,POUNDS STERLING,2014,July,264.6502
2014-07-10,POUNDS STERLING,2014,July,264.743
2014-07-11,POUNDS STERLING,2014,July,265.03700000000003
2014-07-14,POUNDS STERLING,2014,July,264.8049
2014-07-15,POUNDS STERLING,2014,July,265.6559
2014-07-16,POUNDS STERLING,2014,July,264.9442
2014-07-17,POUNDS STERLING,2014,July,264.6347
2014-07-18,POUNDS STERLING,2014,July,264.4336
2014-07-21,POUNDS STERLING,2014,July,264.2479
2014-07-22,POUNDS STERLING,2014,July,264.0158
2014-07-23,POUNDS STERLING,2014,July,263.5207
2014-07-24,POUNDS STERLING,2014,July,263.2576
2014-07-25,POUNDS STERLING,2014,July,262.8399
2014-07-30,POUNDS STERLING,2014,July,259.3739
2014-07-31,POUNDS STERLING,2014,July,261.1533
2014-08-01,POUNDS STERLING,2014,August,260.4415
2014-08-04,POUNDS STERLING,2014,August,260.488
2014-08-05,POUNDS STERLING,2014,August,260.9367
2014-08-06,POUNDS STERLING,2014,August,260.4261
2014-08-07,POUNDS STERLING,2014,August,260.5498
2014-08-08,POUNDS STERLING,2014,August,260.1011
2014-08-11,POUNDS STERLING,2014,August,259.8536
2014-08-12,POUNDS STERLING,2014,August,259.5441
2014-08-13,POUNDS STERLING,2014,August,258.5384
2014-08-14,POUNDS STERLING,2014,August,258.1051
2014-08-15,POUNDS STERLING,2014,August,258.2753
2014-08-18,POUNDS STERLING,2014,August,258.8169
2014-08-19,POUNDS STERLING,2014,August,257.3934
2014-08-20,POUNDS STERLING,2014,August,257.61
2014-08-21,POUNDS STERLING,2014,August,256.7744
2014-08-22,POUNDS STERLING,2014,August,256.4495
2014-08-25,POUNDS STERLING,2014,August,256.7125
2014-08-26,POUNDS STERLING,2014,August,256.465
2014-08-27,POUNDS STERLING,2014,August,256.759
2014-08-28,POUNDS STERLING,2014,August,256.6816
2014-08-29,POUNDS STERLING,2014,August,256.5888
2014-09-01,POUNDS STERLING,2014,September,257.1613
2014-09-02,POUNDS STERLING,2014,September,255.8461
2014-09-03,POUNDS STERLING,2014,September,254.7011
2014-09-04,POUNDS STERLING,2014,September,254.175
2014-09-05,POUNDS STERLING,2014,September,252.6896
2014-09-08,POUNDS STERLING,2014,September,249.7813
2014-09-09,POUNDS STERLING,2014,September,249.3171
2014-09-10,POUNDS STERLING,2014,September,249.6266
2014-09-11,POUNDS STERLING,2014,September,251.5144
2014-09-12,POUNDS STERLING,2014,September,251.1894
2014-09-15,POUNDS STERLING,2014,September,251.4069
2014-09-16,POUNDS STERLING,2014,September,250.7724
2014-09-17,POUNDS STERLING,2014,September,252.6449
2014-09-18,POUNDS STERLING,2014,September,252.7222
2014-09-19,POUNDS STERLING,2014,September,252.9698
2014-09-22,POUNDS STERLING,2014,September,252.8615
2014-09-23,POUNDS STERLING,2014,September,253.9602
2014-09-24,POUNDS STERLING,2014,September,253.8983
2014-09-25,POUNDS STERLING,2014,September,252.0568
2014-09-26,POUNDS STERLING,2014,September,252.3818
2014-09-29,POUNDS STERLING,2014,September,251.2831
2014-09-30,POUNDS STERLING,2014,September,250.4319
2014-10-02,POUNDS STERLING,2014,September,249.7046
2014-10-03,POUNDS STERLING,2014,October,248.8999
2014-10-08,POUNDS STERLING,2014,October,248.7297
2014-10-09,POUNDS STERLING,2014,October,250.8962
2014-10-10,POUNDS STERLING,2014,October,248.3583
2014-10-13,POUNDS STERLING,2014,October,249.1011
2014-10-14,POUNDS STERLING,2014,October,246.3465
2014-10-15,POUNDS STERLING,2014,October,246.4398
2014-10-16,POUNDS STERLING,2014,October,247.4148
2014-10-17,POUNDS STERLING,2014,October,249.5195
2014-10-20,POUNDS STERLING,2014,October,249.6279
2014-10-21,POUNDS STERLING,2014,October,249.9684
2014-10-22,POUNDS STERLING,2014,October,248.4053
2014-10-23,POUNDS STERLING,2014,October,248.0958
2014-10-24,POUNDS STERLING,2014,October,248.4517
2014-10-27,POUNDS STERLING,2014,October,249.3184
2014-10-28,POUNDS STERLING,2014,October,249.4267
2014-10-29,POUNDS STERLING,2014,October,249.4112
2014-10-30,POUNDS STERLING,2014,October,247.4148
2014-10-31,POUNDS STERLING,2014,October,247.7398
2014-11-03,POUNDS STERLING,2014,October,247.6944
2014-11-04,POUNDS STERLING,2014,November,247.648
2014-11-05,POUNDS STERLING,2014,November,246.101
2014-11-06,POUNDS STERLING,2014,November,246.8441
2014-11-07,POUNDS STERLING,2014,November,244.9246
2014-11-10,POUNDS STERLING,2014,November,246.25799999999998
2014-11-11,POUNDS STERLING,2014,November,245.7779
2014-11-12,POUNDS STERLING,2014,November,245.9668
2014-11-13,POUNDS STERLING,2014,November,244.7237
2014-11-14,POUNDS STERLING,2014,November,243.263
2014-11-17,POUNDS STERLING,2014,November,243.3894
2014-11-18,POUNDS STERLING,2014,November,243.7162
2014-11-19,POUNDS STERLING,2014,November,246.8661
2014-11-20,POUNDS STERLING,2014,November,246.8661
2014-11-21,POUNDS STERLING,2014,November,246.567
2014-11-24,POUNDS STERLING,2014,November,253.4581
2014-11-25,POUNDS STERLING,2014,November,253.1836
2014-11-26,POUNDS STERLING,2014,November,258.2344
2014-11-27,POUNDS STERLING,2014,November,258.546
2014-11-28,POUNDS STERLING,2014,November,257.5784
2014-12-01,POUNDS STERLING,2014,December,262.3069
2014-12-02,POUNDS STERLING,2014,December,261.8059
2014-12-03,POUNDS STERLING,2014,December,261.6723
2014-12-04,POUNDS STERLING,2014,December,261.8393
2014-12-05,POUNDS STERLING,2014,December,261.9395
2014-12-08,POUNDS STERLING,2014,December,260.8373
2014-12-09,POUNDS STERLING,2014,December,261.1546
2014-12-10,POUNDS STERLING,2014,December,261.8894
2014-12-11,POUNDS STERLING,2014,December,261.9562
2014-12-12,POUNDS STERLING,2014,December,262.4238
2014-12-15,POUNDS STERLING,2014,December,261.4552
2014-12-17,POUNDS STERLING,2014,December,262.5741
2014-12-18,POUNDS STERLING,2014,December,261.2214
2014-12-19,POUNDS STERLING,2014,December,261.02099999999996
2014-12-22,POUNDS STERLING,2014,December,260.7872
2014-12-23,POUNDS STERLING,2014,December,259.8353
2014-12-24,POUNDS STERLING,2014,December,259.5848
2014-12-29,POUNDS STERLING,2014,December,259.6349
2014-12-30,POUNDS STERLING,2014,December,259.6349
2014-12-31,POUNDS STERLING,2014,December,260.687
2015-01-05,POUNDS STERLING,2015,January,254.6416
2015-01-06,POUNDS STERLING,2015,January,253.8066
2015-01-07,POUNDS STERLING,2015,January,252.7211
2015-01-08,POUNDS STERLING,2015,January,251.5855
2015-01-09,POUNDS STERLING,2015,January,252.9215
2015-01-12,POUNDS STERLING,2015,January,252.9549
2015-01-13,POUNDS STERLING,2015,January,253.0885
2015-01-14,POUNDS STERLING,2015,January,253.7064
2015-01-15,POUNDS STERLING,2015,January,254.5581
2015-01-16,POUNDS STERLING,2015,January,253.8233
2015-01-19,POUNDS STERLING,2015,January,253.2555
2015-01-20,POUNDS STERLING,2015,January,252.8881
2015-01-21,POUNDS STERLING,2015,January,252.4539
2015-01-22,POUNDS STERLING,2015,January,253.6229
2015-01-23,POUNDS STERLING,2015,January,250.0992
2015-01-26,POUNDS STERLING,2015,January,250.7338
2015-01-27,POUNDS STERLING,2015,January,251.9863
2015-01-28,POUNDS STERLING,2015,January,253.9569
2015-01-29,POUNDS STERLING,2015,January,252.6877
2015-01-30,POUNDS STERLING,2015,January,251.9529
2015-02-02,POUNDS STERLING,2015,February,250.8006
2015-02-03,POUNDS STERLING,2015,February,251.7525
2015-02-04,POUNDS STERLING,2015,February,254.1072
2015-02-05,POUNDS STERLING,2015,February,254.675
2015-02-06,POUNDS STERLING,2015,February,256.2114
2015-02-09,POUNDS STERLING,2015,February,254.2575
2015-02-10,POUNDS STERLING,2015,February,254.0404
2015-02-11,POUNDS STERLING,2015,February,255.4432
2015-02-12,POUNDS STERLING,2015,February,256.2448
2015-02-13,POUNDS STERLING,2015,February,256.9629
2015-02-16,POUNDS STERLING,2015,February,256.8293
2015-02-17,POUNDS STERLING,2015,February,256.9128
2015-02-18,POUNDS STERLING,2015,February,257.6309
2015-02-19,POUNDS STERLING,2015,February,306.0486
2015-02-20,POUNDS STERLING,2015,February,304.2468
2015-02-23,POUNDS STERLING,2015,February,304.0686
2015-02-24,POUNDS STERLING,2015,February,319.7507
2015-02-25,POUNDS STERLING,2015,February,305.1924
2015-02-26,POUNDS STERLING,2015,February,305.744
2015-02-27,POUNDS STERLING,2015,February,304.1483
2015-03-02,POUNDS STERLING,2015,March,303.0523
2015-03-03,POUNDS STERLING,2015,March,302.1864
2015-03-04,POUNDS STERLING,2015,March,300.664
2015-03-05,POUNDS STERLING,2015,March,298.6648
2015-03-06,POUNDS STERLING,2015,March,297.5672
2015-03-09,POUNDS STERLING,2015,March,296.1168
2015-03-10,POUNDS STERLING,2015,March,294.9212
2015-03-11,POUNDS STERLING,2015,March,295.1564
2015-03-12,POUNDS STERLING,2015,March,293.7452
2015-03-13,POUNDS STERLING,2015,March,289.982
2015-03-16,POUNDS STERLING,2015,March,289.9624
2015-03-17,POUNDS STERLING,2015,March,289.2176
2015-03-18,POUNDS STERLING,2015,March,289.9244
2015-03-19,POUNDS STERLING,2015,March,291.844
2015-03-20,POUNDS STERLING,2015,March,289.8448
2015-03-23,POUNDS STERLING,2015,March,292.04
2015-03-24,POUNDS STERLING,2015,March,292.6868
2015-03-25,POUNDS STERLING,2015,March,292.4712
2015-03-26,POUNDS STERLING,2015,March,292.7456
2015-03-27,POUNDS STERLING,2015,March,292.1184
2015-03-30,POUNDS STERLING,2015,March,290.0408
2015-03-31,POUNDS STERLING,2015,March,289.492
2015-04-01,POUNDS STERLING,2015,April,289.5116
2015-04-02,POUNDS STERLING,2015,April,290.4132
2015-04-07,POUNDS STERLING,2015,April,291.8048
2015-04-08,POUNDS STERLING,2015,April,293.1376
2015-04-09,POUNDS STERLING,2015,April,291.64799999999997
2015-04-10,POUNDS STERLING,2015,April,287.14
2015-04-13,POUNDS STERLING,2015,April,286.4736
2015-04-14,POUNDS STERLING,2015,April,287.0224
2015-04-15,POUNDS STERLING,2015,April,289.3548
2015-04-16,POUNDS STERLING,2015,April,292.3536
2015-04-20,POUNDS STERLING,2015,April,292.4516
2015-04-21,POUNDS STERLING,2015,April,291.9616
2015-04-22,POUNDS STERLING,2015,April,295.5092
2015-04-23,POUNDS STERLING,2015,April,294.4508
2015-04-24,POUNDS STERLING,2015,April,297.0576
2015-04-27,POUNDS STERLING,2015,April,296.2736
2015-04-28,POUNDS STERLING,2015,April,299.8016
2015-04-29,POUNDS STERLING,2015,April,301.0364
2015-04-30,POUNDS STERLING,2015,April,302.4476
2015-05-04,POUNDS STERLING,2015,May,295.8424
2015-05-05,POUNDS STERLING,2015,May,296.45
2015-05-06,POUNDS STERLING,2015,May,298.5472
2015-05-07,POUNDS STERLING,2015,May,298.1944
2015-05-08,POUNDS STERLING,2015,May,302.0752
2015-05-11,POUNDS STERLING,2015,May,303.7608
2015-05-12,POUNDS STERLING,2015,May,307.4848
2015-05-13,POUNDS STERLING,2015,May,306.6812
2015-05-14,POUNDS STERLING,2015,May,309.8368
2015-05-15,POUNDS STERLING,2015,May,307.8572
2015-05-18,POUNDS STERLING,2015,May,307.132
2015-05-19,POUNDS STERLING,2015,May,303.5452
2015-05-20,POUNDS STERLING,2015,May,304.4076
2015-05-21,POUNDS STERLING,2015,May,307.4064
2015-05-22,POUNDS STERLING,2015,May,306.54400000000004
2015-05-25,POUNDS STERLING,2015,May,302.9964
2015-05-26,POUNDS STERLING,2015,May,302.0556
2015-05-27,POUNDS STERLING,2015,May,301.3108
2015-05-28,POUNDS STERLING,2015,May,299.4488
2015-06-01,POUNDS STERLING,2015,June,298.04
2015-06-02,POUNDS STERLING,2015,June,298.3339
2015-06-03,POUNDS STERLING,2015,June,299.58799999999997
2015-06-04,POUNDS STERLING,2015,June,301.6062
2015-06-05,POUNDS STERLING,2015,June,300.4893
2015-06-08,POUNDS STERLING,2015,June,298.96299999999997
2015-06-09,POUNDS STERLING,2015,June,299.5899
2015-06-10,POUNDS STERLING,2015,June,303.4491
2015-06-11,POUNDS STERLING,2015,June,302.6067
2015-06-12,POUNDS STERLING,2015,June,303.4099
2015-06-15,POUNDS STERLING,2015,June,303.7625
2015-06-16,POUNDS STERLING,2015,June,305.9762
2015-06-17,POUNDS STERLING,2015,June,308.1507
2015-06-18,POUNDS STERLING,2015,June,311.6769
2015-06-19,POUNDS STERLING,2015,June,310.4036
2015-06-22,POUNDS STERLING,2015,June,309.8746
2015-06-23,POUNDS STERLING,2015,June,309.1106
2015-06-24,POUNDS STERLING,2015,June,308.6992
2015-06-25,POUNDS STERLING,2015,June,308.1115
2015-06-26,POUNDS STERLING,2015,June,308.1899
2015-06-29,POUNDS STERLING,2015,June,307.955
2015-06-30,POUNDS STERLING,2015,June,307.9354
2015-07-01,POUNDS STERLING,2015,July,306.7401
2015-07-02,POUNDS STERLING,2015,July,305.2313
2015-07-03,POUNDS STERLING,2015,July,306.2894
2015-07-06,POUNDS STERLING,2015,July,304.8002
2015-07-07,POUNDS STERLING,2015,July,302.488
2015-07-08,POUNDS STERLING,2015,July,301.3319
2015-07-09,POUNDS STERLING,2015,July,301.861
2015-07-10,POUNDS STERLING,2015,July,304.4083
2015-07-13,POUNDS STERLING,2015,July,304.2516
2015-07-14,POUNDS STERLING,2015,July,305.1333
2015-07-15,POUNDS STERLING,2015,July,306.1719
2015-07-16,POUNDS STERLING,2015,July,304.957
2015-07-21,POUNDS STERLING,2015,July,304.7604
2015-07-22,POUNDS STERLING,2015,July,306.3088
2015-07-23,POUNDS STERLING,2015,July,305.9364
2015-07-24,POUNDS STERLING,2015,July,303.3296
2015-07-27,POUNDS STERLING,2015,July,304.2312
2015-07-28,POUNDS STERLING,2015,July,305.4072
2015-07-29,POUNDS STERLING,2015,July,306.6224
2015-07-30,POUNDS STERLING,2015,July,306.4656
2015-07-31,POUNDS STERLING,2015,July,305.1328
2015-08-03,POUNDS STERLING,2015,August,305.2896
2015-08-04,POUNDS STERLING,2015,August,306.1324
2015-08-05,POUNDS STERLING,2015,August,306.3872
2015-08-06,POUNDS STERLING,2015,August,303.6432
2015-08-07,POUNDS STERLING,2015,August,304.1136
2015-08-10,POUNDS STERLING,2015,August,303.8392
2015-08-11,POUNDS STERLING,2015,August,305.66200000000003
2015-08-12,POUNDS STERLING,2015,August,305.7404
2015-08-13,POUNDS STERLING,2015,August,306.348
2015-08-14,POUNDS STERLING,2015,August,306.4264
2015-08-17,POUNDS STERLING,2015,August,306.3088
2015-08-18,POUNDS STERLING,2015,August,307.6024
2015-08-19,POUNDS STERLING,2015,August,307.0732
2015-08-20,POUNDS STERLING,2015,August,306.9948
2015-08-21,POUNDS STERLING,2015,August,307.1516
2015-08-24,POUNDS STERLING,2015,August,308.6412
2015-08-25,POUNDS STERLING,2015,August,309.4448
2015-08-26,POUNDS STERLING,2015,August,305.3876
2015-08-27,POUNDS STERLING,2015,August,302.8788
2015-08-28,POUNDS STERLING,2015,August,301.546
2015-08-31,POUNDS STERLING,2015,August,301.9968
2015-09-01,POUNDS STERLING,2015,September,300.664
2015-09-02,POUNDS STERLING,2015,September,299.3704
2015-09-03,POUNDS STERLING,2015,September,299.488
2015-09-04,POUNDS STERLING,2015,September,298.5472
2015-09-07,POUNDS STERLING,2015,September,298.998
2015-09-08,POUNDS STERLING,2015,September,302.0948
2015-09-09,POUNDS STERLING,2015,September,300.95799999999997
2015-09-10,POUNDS STERLING,2015,September,301.7812
2015-09-11,POUNDS STERLING,2015,September,302.134
2015-09-14,POUNDS STERLING,2015,September,301.9968
2015-09-15,POUNDS STERLING,2015,September,302.1144
2015-09-16,POUNDS STERLING,2015,September,302.6828
2015-09-17,POUNDS STERLING,2015,September,304.2312
2015-09-18,POUNDS STERLING,2015,September,306.3872
2015-09-21,POUNDS STERLING,2015,September,304.3292
2015-09-22,POUNDS STERLING,2015,September,302.6044
2015-09-23,POUNDS STERLING,2015,September,299.8996
2015-09-28,POUNDS STERLING,2015,September,297.6456
2015-09-29,POUNDS STERLING,2015,September,296.9596
2015-09-30,POUNDS STERLING,2015,September,297.4129
2015-10-02,POUNDS STERLING,2015,October,297.0602
2015-10-05,POUNDS STERLING,2015,October,297.6848
2015-10-06,POUNDS STERLING,2015,October,297.4104
2015-10-07,POUNDS STERLING,2015,October,300.0368
2015-10-08,POUNDS STERLING,2015,October,299.6644
2015-10-09,POUNDS STERLING,2015,October,300.664
2015-10-12,POUNDS STERLING,2015,October,301.2213
2015-10-13,POUNDS STERLING,2015,October,298.2228
2015-10-14,POUNDS STERLING,2015,October,301.378
2015-10-15,POUNDS STERLING,2015,October,303.3688
2015-10-16,POUNDS STERLING,2015,October,302.6828
2015-10-19,POUNDS STERLING,2015,October,303.5256
2015-10-20,POUNDS STERLING,2015,October,303.2007
2015-10-21,POUNDS STERLING,2015,October,302.8479
2015-10-22,POUNDS STERLING,2015,October,303.1924
2015-10-23,POUNDS STERLING,2015,October,302.1144
2015-10-26,POUNDS STERLING,2015,October,300.7748
2015-10-27,POUNDS STERLING,2015,October,300.5592
2015-10-28,POUNDS STERLING,2015,October,299.5401
2015-10-29,POUNDS STERLING,2015,October,299.1744
2015-10-30,POUNDS STERLING,2015,October,300.95799999999997
2015-11-02,POUNDS STERLING,2015,October,303.1811
2015-11-03,POUNDS STERLING,2015,November,301.7112
2015-11-04,POUNDS STERLING,2015,November,302.2208
2015-11-05,POUNDS STERLING,2015,November,300.5464
2015-11-06,POUNDS STERLING,2015,November,296.4892
2015-11-09,POUNDS STERLING,2015,November,296.0082
2015-11-10,POUNDS STERLING,2015,November,296.4198
2015-11-11,POUNDS STERLING,2015,November,297.7132
2015-11-12,POUNDS STERLING,2015,November,297.7436
2015-11-13,POUNDS STERLING,2015,November,298.3316
2015-11-16,POUNDS STERLING,2015,November,297.9004
